"Gene","entrez","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCDC163","126661",147.767340206439,1.46641939646037,0.240209226342584,6.10475883373845,1.02956019179078e-09,5.6119998746951e-08
"TRY-GTA5-2","100189102",2.25455730251432,1.46617704750726,0.568126527370573,2.58072273845949,0.00985937307898594,0.0354045753351672
"SLC24A5","283652",1.3241031260965,1.46486121521156,0.597405360825674,2.45203895255808,0.0142049283938224,0.0474123959447318
"LINC02251","105371008",13.8549101205319,1.46324727658149,0.322042296687913,4.54364936416877,5.52885966095315e-06,7.98439882156999e-05
"SPP1","6696",3880.90048812087,1.4591191134371,0.302967507265172,4.8160910937555,1.46397711253123e-06,2.64157531123859e-05
"LOC105374083","105374083",2.04604400958121,1.45740427441017,0.504038411457236,2.89145478059229,0.00383462771742386,0.0165395412217752
"CTXN3","613212",68.6615223656583,1.45692141268862,0.47262622576999,3.08260805949785,0.00205195216151441,0.0100377547263075
"TACSTD2","4070",6.63108839746233,1.45561696191352,0.379322487928871,3.83741277734757,0.000124337375590191,0.00102510350657863
"PRR29","92340",56.0598162315867,1.45476597189803,0.214159800886398,6.79289934841558,1.09902060339501e-11,1.21078016334588e-09
"LOC105374570","105374570",10.2935837807145,1.45404379508799,0.319847445411844,4.54605411406594,5.46609882915731e-06,7.90676376175099e-05
"LINC02649","399715",47.959408676276,1.45140287923944,0.251093055239652,5.78033859938566,7.45504290393997e-09,2.9904279792112e-07
"PRND","23627",5.15017437617778,1.45094876698651,0.443299614857337,3.27306570625706,0.00106387743025577,0.00586341325309891
"ACP3","55",18.3256321898232,1.45086741994967,0.28566559784098,5.07890145301053,3.79623549140093e-07,8.32935596458291e-06
"ALPK1","80216",135.998377876648,1.44922573373027,0.197436732979053,7.34020317224366,2.13269856202822e-13,4.17049203804618e-11
"PLA2G4D","283748",6.34033286732914,1.44852649868791,0.424818936092954,3.40975030917869,0.000650223795849961,0.00393428778274098
"LOC105370030","105370030",2.05690965487115,1.44696538130895,0.544361010835612,2.65809885812324,0.00785828384193789,0.0295765650001868
"PRR35","146325",5.57150466183332,1.44650823568073,0.582236737374255,2.4843987725751,0.012977039737595,0.0440996653969668
"CYP27C1","339761",10.3915617892483,1.44362060383943,0.435286152337112,3.31648639886297,0.000911570243811943,0.00514359058401949
"LOC105369896","105369896",2.66590441599865,1.44156386132829,0.511540921764093,2.81808121304731,0.00483115883839222,0.0199950759328445
"LOC105375918","105375918",4.96714531523488,1.44085090048765,0.421661592635151,3.4170788273201,0.000632969492422477,0.00384625159815779
"RRAD","6236",55.7150432313099,1.4394843832217,0.259376297063289,5.54979155581999,2.86010400696233e-08,9.28287698857235e-07
"LINC00609","101101773",96.6030470943132,1.43671298584795,0.337739235997526,4.25391199102041,2.10067892552929e-05,0.000241551055575011
"LOC284950","284950",4.02716191394754,1.4355150493255,0.352218417115082,4.07563880697491,4.58881994877365e-05,0.00045753664294847
"C1QTNF8","390664",3.16018895415681,1.43348978968233,0.489398542750812,2.92908471207324,0.00339961757186836,0.0150066640220961
"RNVU1-19","101954277",17.6369044221326,1.43320725799318,0.355032315926971,4.03683606730602,5.41768974870816e-05,0.000523336452169129
"ST6GALNAC2","10610",31.6304935304284,1.43247553953371,0.295973616105063,4.83987579158145,1.29920302625824e-06,2.3757723135925e-05
"FNDC7","163479",17.5974509461881,1.43078570432666,0.254557006076905,5.62068876585703,1.9019764713611e-08,6.61211553732736e-07
"TF","7018",12327.8862749631,1.42988505582334,0.323310698188107,4.42263452411776,9.75046008648778e-06,0.00012690199466973
"LOC105375914","105375914",7.60377833553265,1.42681845449423,0.295731436678249,4.8247101171276,1.40207038768763e-06,2.54602311607491e-05
"PTCSC3","100886964",38.1299793636553,1.42381369706597,0.545837396628365,2.60849422531483,0.00909415461441735,0.0332520637578462
"RASEF","158158",15.3313861536675,1.42211459306271,0.367802369337216,3.86651830336324,0.000110400181810917,0.000927053378556083
"ODF3B","440836",28.3793904006069,1.42189664452016,0.290867531754438,4.88846808010384,1.01623670864165e-06,1.91889041279299e-05
"LOC102724149","102724149",11.5748494427759,1.42137055880252,0.276507655523129,5.14043835825599,2.74098237544433e-07,6.33849642002234e-06
"CD300LB","124599",2.27656854057579,1.42060949625627,0.526979713813231,2.69575746280008,0.00702287811773373,0.0270014796721955
"DNAH10","196385",19.1489347332591,1.41932800487887,0.272567421573054,5.20725476539926,1.91654877352166e-07,4.65749346345375e-06
"LINC01515","101928913",14.1087308884907,1.41861935706926,0.346313804390136,4.09634077269159,4.1973194691819e-05,0.000426092101319101
"DYNLT4","343521",8.75051733219358,1.41829187674148,0.351498295726456,4.03498934130033,5.46047763153899e-05,0.000526819069181597
"LOC105375964","105375964",4.82383121856971,1.41715202853617,0.493385494050648,2.87230177138262,0.0040749363880657,0.0173724771371848
"GMPR","2766",137.25079926514,1.41679439758746,0.287291469880864,4.93155748124017,8.15765546977988e-07,1.59622716909614e-05
"RSPH4A","345895",33.0362792678559,1.41673246399348,0.281253366060215,5.03721069667186,4.72364731499792e-07,1.00198967587563e-05
"UST-AS2","105378047",2.50323488695596,1.40856749861041,0.519725546098189,2.71021409123557,0.00672397909231479,0.0260952440883584
"FAM95C","100289137",83.2647279258977,1.40520812787606,0.340042642095937,4.13244679906823,3.5892185962775e-05,0.000376338711261161
"PCSK6","5046",750.630061490421,1.40298959538258,0.336685154302487,4.16706699851129,3.08543836097251e-05,0.0003310603410086
"DNAH17","8632",312.973391744421,1.40199952704526,0.368377261634762,3.805879659411,0.000141301078617229,0.00113709571702054
"GJB1","2705",592.083872513038,1.40065522037721,0.350612916369402,3.99487627233188,6.4728046894256e-05,0.000604540636187308
"SLC28A1","9154",3.00929852148041,1.40019832055762,0.530738320557127,2.63820844722085,0.0083345333561064,0.030977771400078
"GZMH","2999",3.03741925273913,1.39974219093605,0.488472546638901,2.86554935495853,0.00416286375951423,0.0176822809269184
"SMIM6","100130933",31.9691309998099,1.39926401135898,0.34701870143976,4.03224381151078,5.52468266584608e-05,0.000531538349474146
"LOC107987109","107987109",23.3826245274125,1.39829067563145,0.419902593557752,3.33003581564956,0.000868348138247351,0.00494339092967305
"LMAN1L","79748",6.6363219313127,1.39643501779639,0.444581342880253,3.14101129109351,0.00168365541282619,0.00857253223051356
"LOC105377188","105377188",43.9415091351829,1.3962411393413,0.337267880738881,4.13985801518496,3.4752084835442e-05,0.000366472271766535
"LOC101927191","101927191",5.29736868770384,1.39438762590795,0.376697905167165,3.70160706173604,0.000214238222381781,0.00160054572633266
"PNKY","105447646",3.23817738500846,1.39306033355154,0.408998877316576,3.40602483481457,0.000659161827596084,0.00397147222449957
"PLPP4","196051",225.38153263884,1.39279462639437,0.139926796372777,9.95373768641024,2.42885599126415e-23,1.67855295866503e-19
"MIR4300HG","101928989",16.4990730188081,1.39083261705348,0.345725126721746,4.02294340085057,5.74753121718548e-05,0.000547590611215893
"GALNT3","2591",38.0425898813469,1.38940602699869,0.26757378605631,5.19260891538264,2.07367484085266e-07,4.99085680158445e-06
"FOXP4-AS1","101060264",1.97088238488985,1.38848539047805,0.52092587617433,2.66541835217528,0.0076892600846636,0.0290766803954015
"CSTF3-DT","338739",3.70708595258365,1.38790298059391,0.451211565389106,3.07594726521923,0.00209834953647252,0.0102136217014861
"HOXC4","3221",3.25326447234894,1.38787035629393,0.433415813887347,3.20216824542231,0.00136397309093823,0.0072087821062965
"RNVU1-4","101954264",4.94299839021316,1.38661414372509,0.407855956994457,3.39976435294272,0.000674439501695978,0.00404248131569423
"PIFO","128344",110.150400905731,1.38580319379858,0.274115514794077,5.05554453873079,4.29164452832652e-07,9.22231964301375e-06
"KLK6","5653",689.322713810785,1.38537152639929,0.407003522188795,3.40383178737374,0.000664476597661548,0.00399503147341171
"LOC105378305","105378305",4.24128506140299,1.38452297814675,0.4092941893742,3.38270860933464,0.000717747432387673,0.00425480895501052
"LINC02768","105373212",4.9670885111077,1.38132515362632,0.424241272002165,3.25598956251306,0.00112997905342548,0.0061744297281831
"ADGRE4P","326342",10.6742438449584,1.38033489123121,0.559778417164897,2.46585943456374,0.0136684961748234,0.0459750492708961
"KCNIP1-OT1","101928033",4.37960827141788,1.37780855428291,0.502587436438172,2.7414305539498,0.00611722904715574,0.0241508974671809
"LRRC74B","400891",4.55560373972205,1.37420851480149,0.50337959331667,2.72996468876916,0.00633411097242839,0.0248721968003689
"CAPNS2","84290",3.40310507064947,1.3734682512824,0.394808427707434,3.47882201820723,0.000503622952192219,0.00320011269865762
"NPY2R","4887",126.491857025862,1.37320364034032,0.472216436717027,2.90799627790847,0.00363752667045035,0.0158776415269323
"DNM1P46","196968",15.1449514667632,1.372428484476,0.324484101686324,4.22957080899672,2.34137575094762e-05,0.000263324818460277
"FLNC","2318",1028.0080193358,1.37216491461973,0.22105475841141,6.2073529856614,5.3884476550018e-10,3.24218750441724e-08
"APLNR","187",2448.39565052754,1.37097158664733,0.274331263496358,4.99750399999718,5.80771344495705e-07,1.19668223745802e-05
"NKX2-8","26257",3.39714484994455,1.37075622622759,0.416542802597127,3.29079320943966,0.000999053251078725,0.0055511238003465
"LINC02642","105376388",75.4413153250631,1.36964668640485,0.310066484302792,4.4172677659264,9.99563733817697e-06,0.000129471167585781
"NKX6-2","84504",894.230924306056,1.36735183104491,0.375707148004505,3.63940861468122,0.000273264891447874,0.00195203468575824
"MARCHF3","115123",125.826976478932,1.36726113879864,0.205112120382595,6.66592074738583,2.63011166858529e-11,2.57159168395927e-09
"LINC02058","107984117",9.05065094162994,1.36378875016002,0.325348118856873,4.19178311204554,2.76770525917175e-05,0.000302994969030671
"LINC02882","100507377",9.68050688486147,1.36217081892684,0.402142894734387,3.38728058300409,0.000705891553968458,0.00419964535854062
"ITPKB-IT1","100506443",10.4387485142137,1.36070466378774,0.410940241832417,3.31119838183829,0.000928973253887291,0.00522858700622874
"SMIM5","643008",98.4634622748445,1.36048955567487,0.36982830072616,3.67870591029281,0.000234420388896099,0.00172496357661833
"LOC105375546","105375546",6.99186770433596,1.36025556415173,0.539958133594181,2.51918709900214,0.0117626134895071,0.0408104514149143
"FAM166B","730112",18.8087538560979,1.35775947514483,0.334035982031106,4.06471023537337,4.80921725745342e-05,0.000474551108081513
"MSTN","2660",38.9185975873461,1.35273036059274,0.221697695492431,6.10168886775335,1.04953525217855e-09,5.70101718231986e-08
"AS3MT","57412",2.03523343741438,1.35223386843083,0.488371318927736,2.76886421463033,0.00562520736472779,0.0225729752504301
"RNU4-2","26834",2.8440995535394,1.35183866235853,0.485995639733507,2.78158598933068,0.0054093998219559,0.0219263248645363
"DMBT1","1755",45.0172646867715,1.35137298388018,0.391512583130524,3.45167190559915,0.000557124732243669,0.00346960959841559
"DAAM2","23500",7374.62729047668,1.3508933413664,0.211816073226024,6.37767153734782,1.79800614225009e-10,1.29027560042938e-08
"CFAP65","255101",26.0453262938256,1.34793189104945,0.340688978402686,3.95648810645183,7.60596732766497e-05,0.00068918478351573
"SNORD14D","85390",4.18979820164645,1.34695169594194,0.443245123019268,3.03884154836689,0.00237489728810909,0.0112883073354892
"LINC00707","100507127",14.2773969628415,1.34602966309326,0.341436138918966,3.94225891657215,8.07177702216441e-05,0.000723223824368499
"LOC102724289","102724289",63.8105333095262,1.34497572612516,0.259647770822682,5.18000105243989,2.21884648396193e-07,5.29140768217994e-06
"GADD45G","10912",133.056558541764,1.34474214575127,0.246501539746568,5.45530931422913,4.88876693830306e-08,1.45814814075907e-06
"LOC105370525","105370525",35.6518021754042,1.34348630228973,0.219976736369906,6.10740173920284,1.01266117100313e-09,5.54888664069106e-08
"TRX-CAT1-1","100189015",2.63839501429766,1.34228664411841,0.4431389365985,3.02904243626547,0.00245330219601224,0.0115792606892187
"CHAER1","105377667",4.37743742224303,1.34008185442837,0.393251159931233,3.40769968653799,0.000655129537113482,0.00395593606863989
"DDR1","780",6.93330295208348,1.33933410187165,0.335722391571632,3.98940951064291,6.62379817705068e-05,0.0006166182605283
"DNAJC22","79962",54.3426021384815,1.33794820866404,0.291055846435085,4.59687797050469,4.28868624443423e-06,6.43570336766706e-05
"SLC45A3","85414",398.652411025639,1.33718461160554,0.381262172118774,3.50725749731335,0.000452750807538304,0.00292679075749142
"SELL","6402",101.611570059138,1.33630492633727,0.251898293039271,5.30493839483438,1.12711054352214e-07,2.97344305950428e-06
"SFN","2810",4.6501743813583,1.33365624429032,0.416118520839738,3.20499131256875,0.00135066557163561,0.00715294929000252
"LOC105369381","105369381",2.00342315394236,1.33326647252707,0.539025500424451,2.47347569173852,0.0133805906523305,0.0451762839242665
"LOC122526776","122526776",4.36647632042965,1.33270885302134,0.379565675094323,3.51114165602609,0.000446186568316336,0.00289300752776732
"LOC105375999","105375999",112.317541606489,1.33090513597254,0.257319042005373,5.17219839464796,2.31355746681979e-07,5.49215371941255e-06
"SIGLEC9","27180",30.8821936301246,1.3300691937,0.247565358647671,5.37259817353091,7.76101496570908e-08,2.16230308323335e-06
"RIBC1","158787",20.5564422913662,1.32950861997978,0.283380444115695,4.69160327604323,2.7107237741694e-06,4.41735028365688e-05
"FA2H","79152",869.297828506622,1.32914325386809,0.36588597014162,3.63267072895316,0.000280502862902917,0.00199372411960619
"LOC105378237","105378237",8.97622117832174,1.3264853724473,0.505469660594563,2.62426308808923,0.00868366807601188,0.0320168049448809
"LOC102723803","102723803",7.87805095943315,1.32599094157194,0.442535453833993,2.99634962596547,0.00273232961424876,0.0126239115432096
"MIR23AHG","284454",73.3338491899079,1.32589138840972,0.295881241561423,4.48116068937908,7.42381880972528e-06,0.000101786346590133
"ARMC3","219681",45.7475291495668,1.32447506889357,0.319169218029108,4.14975816612985,3.32826719112806e-05,0.000352760243482435
"LOC101927646","101927646",38.4188274160896,1.32426340468132,0.236706676956032,5.59453337654393,2.21215912608117e-08,7.56075911727666e-07
"PDPN","10630",196.58100842548,1.3239034951356,0.185569521165959,7.13427230300175,9.73005386243474e-13,1.53754507700938e-10
"WWTR1","25937",962.77815480193,1.32250250463505,0.220050095940229,6.01000648958716,1.85515900680261e-09,9.2870744007744e-08
"NPSR1","387129",8.03565501489313,1.32244211639033,0.515303345342653,2.56633714557194,0.0102778875392648,0.0366216314005828
"DUSP1","1843",1075.19543236004,1.3223033993457,0.269897480779794,4.89928025828648,9.61883594640349e-07,1.83732685647785e-05
"LOC105369484","105369484",9.64290219364453,1.32184751200906,0.334604751567194,3.9504744203957,7.79964339129734e-05,0.00070319603900297
"B3GAT2","135152",750.193405295263,1.32180495921475,0.18815274424518,7.02516970729017,2.13806214464358e-12,3.0683689092608e-10
"CLDN11","5010",3262.37674947263,1.31997429694121,0.333951287014024,3.95259532832937,7.73081149906317e-05,0.000698272604453489
"MAG","4099",5253.60839415383,1.3199377660247,0.346718704638726,3.80694132841792,0.000140696106953941,0.00113310162017372
"NINJ2","4815",205.942952373454,1.31977217258863,0.297059293756352,4.44279037999433,8.87996694820364e-06,0.000117420287062354
"ZMYND10","51364",46.7626097394125,1.31839035156142,0.397995410183904,3.31257677306436,0.000924407507085676,0.00520663583828922
"SPHKAP","80309",1284.78775936168,1.31823208448002,0.236805790391063,5.56672234366854,2.59575506435738e-08,8.58519920228475e-07
"UC.134","110599565",3.87431091296103,1.31812642612277,0.405100776604024,3.25382349837162,0.00113863000481406,0.00621193645869613
"HOXD1","3231",38.0375458996198,1.31741537887465,0.454256757933896,2.90015581687034,0.00372977200987866,0.0161966837814134
"CDC20","991",30.5951432755425,1.31649914835992,0.351154024238451,3.74906467671846,0.00017749531028947,0.00137055115210684
"LRP2","4036",1393.84958147159,1.31582376196601,0.460361671623135,2.85823916949189,0.0042599917110811,0.018021446816699
"LOC107985769","107985769",20.318981244668,1.31568323791525,0.372871904388296,3.52851266730235,0.00041790194558847,0.00274460874760119
"CD36","948",51.7707477443352,1.31499636412777,0.400244484762894,3.28548278412076,0.00101807763731467,0.00564380104824618
"C1QTNF1","114897",107.335227031252,1.31496259187732,0.242880414881365,5.4140330438731,6.16207868715021e-08,1.76879924737207e-06
"ADAMTS9","56999",203.340542788669,1.31219627624306,0.205768379502634,6.37705501406383,1.80525627545188e-10,1.29251392096884e-08
"CEBPD","1052",367.357128008806,1.30886407377844,0.22650455611244,5.77853309550518,7.53547226034561e-09,3.01110927307399e-07
"LOC105377940","105377940",7.40709290137359,1.30703273183079,0.447151629307726,2.92301905251764,0.00346655304006036,0.0152419212362856
"ANLN","54443",3436.10291063145,1.30508261486683,0.350089879837506,3.72785016085751,0.000193120134762953,0.00147015639330006
"ADM","133",46.2819304655252,1.30501335231863,0.202636993782886,6.4401535373984,1.19352703526595e-10,9.26627143409452e-09
"PLP1","5354",86350.4533274473,1.30409367688512,0.341630576931832,3.81726275381181,0.000134940440290739,0.00109338803332705
"HSPB8","26353",2085.66295403853,1.30364250532037,0.189671684798261,6.87315297856374,6.27981579609609e-12,7.63110791199941e-10
"TMEM88B","643965",956.674018270613,1.30337913216521,0.370009148440884,3.52255920605554,0.000427401565206512,0.00279818794144828
"LOC107984794","107984794",1.87213152488423,1.30281783765252,0.535493947643748,2.43292728775948,0.0149773082509462,0.049421010393968
"SCGB1D2","10647",3.95250529069135,1.30187450850517,0.452979933979041,2.87402246953704,0.00405280128663925,0.0172969644872963
"VCAN-AS1","105379054",10.7110334458901,1.30165251049182,0.409601201078757,3.17785325595651,0.00148369823765881,0.00772540363785467
"RNVU1-14","101954266",32.4694649577881,1.30138486382349,0.284411745564515,4.57570717144762,4.74614025823215e-06,6.99798475021524e-05
"GRHL3-AS1","105376871",2.44569003322722,1.30037175663246,0.478576961961425,2.71716329867395,0.00658441119797403,0.0256714090420201
"CHST3","9469",597.658076702445,1.29905364208735,0.191512499114939,6.78312720104869,1.17602004327731e-11,1.28150439302554e-09
"CPA2","1358",3.78822006389902,1.29671692621449,0.447243953609261,2.89935037857969,0.00373936767477724,0.0162248420203065
"LRRC46","90506",14.675402870419,1.29659907070268,0.359417115874107,3.60750507818564,0.000309155489198528,0.00215383142864475
"SLC24A3","57419",627.970846152406,1.29643385771981,0.290408490231075,4.46417340170822,8.03784508961029e-06,0.000108539778325868
"LINC02656","399716",39.6226325323769,1.29588289017138,0.274945499698091,4.71323550156068,2.43814139157237e-06,4.04263740643965e-05
"SLC31A2","1318",35.8950188050519,1.29572713675295,0.366934691469226,3.531220042359,0.000413647481793049,0.00272091402171248
"MYL3","4634",49.922786149902,1.29386456951115,0.222834265402822,5.80639861276364,6.38308947396127e-09,2.63127936049144e-07
"LOC105374021","105374021",5.79411944960914,1.29298390754481,0.377993124075471,3.4206545706547,0.000624706242623804,0.00380490732318738
"CLCA2","9635",10.5767349266388,1.29201694759893,0.387296187677502,3.33599190672845,0.000849956381233994,0.00485370236467406
"C17orf64","124773",1.66171023995202,1.2915152233561,0.509759622286943,2.53357693879706,0.0112904951372137,0.039426005787181
"TDH","157739",9.02316319218378,1.29127787973303,0.27029525079552,4.7772866002366,1.77676448705216e-06,3.11108225147232e-05
"LINC01877","101927641",36.2254725075732,1.28960866280165,0.338237782568369,3.81272799569924,0.000137441344698422,0.00111031882079117
"PRR18","285800",884.548647039655,1.28955177442406,0.317997450761346,4.05522676781412,5.00856884580517e-05,0.000490479192637096
"HMGA2-AS1","100129940",2.32322378081916,1.28770754824794,0.418084034405357,3.08002086250304,0.0020698609566394,0.0101095022244856
"SERPINI2","5276",26.421495615698,1.28635482155533,0.269923508119136,4.76562723461481,1.88267046591016e-06,3.26705455004976e-05
"NIPAL4","348938",143.732337921352,1.28541902931654,0.370495129382195,3.4694626929644,0.000521500488568986,0.00328833278644628
"GEM","2669",142.413879884114,1.28506408414686,0.175508420435877,7.32195116881226,2.44391091259489e-13,4.72006695267093e-11
"CD99","4267",906.638364305281,1.28433074150136,0.232957771995812,5.51314828648191,3.52471016673393e-08,1.10612970608597e-06
"CARNS1","57571",3027.24252551853,1.28409130165743,0.408916972034097,3.14022500770732,0.00168818117032044,0.00859138133652991
"LOC105375532","105375532",34.8795407689695,1.28359781587056,0.284077674993262,4.51847480060163,6.22866847544452e-06,8.83420576879909e-05
"LOC101928296","101928296",4.40710003828511,1.2824011927725,0.441714472018671,2.90323562846339,0.00369328646142737,0.0160784119667649
"ELOVL1","64834",989.607512636745,1.28215171471862,0.296087654805703,4.33031129095873,1.48898701268443e-05,0.000181344591875712
"RNASE2","6036",5.59386704054137,1.2808984812193,0.349742559794009,3.66240380345396,0.000249859591709971,0.00181298861442986
"LINC00345","105370208",3.50883799930438,1.28088391052204,0.44126375245269,2.90276258451428,0.00369886928748601,0.0160980769788121
"ANKRD18A","253650",336.281847476479,1.28073892491484,0.316260332682069,4.04963503975803,5.12975701588572e-05,0.000500293321452927
"LINC01992","105371708",11.1990229761605,1.28008966538105,0.363494409218454,3.52162133148996,0.000428916337837791,0.00280517022957124
"FOLH1","2346",882.989104387599,1.27901775386646,0.349829469592099,3.65611780893644,0.00025606371158789,0.00185236300555599
"TPPP3","51673",1432.7025766782,1.2769949637498,0.209161153983319,6.10531611358219,1.02597416113637e-09,5.60460231555821e-08
"MAP3K19","80122",24.5566226291626,1.27687295902147,0.470303780732943,2.71499616063374,0.00662765388127894,0.0258014227494656
"LOC107985551","107985551",2.13839156865016,1.27675137512447,0.51635774247853,2.47261011134651,0.0134130386412336,0.0452617723260265
"ARRDC2","27106",1122.23982981694,1.27593895222374,0.23513877635249,5.42632300812441,5.75268138652884e-08,1.67121536881815e-06
"LINC00906","148145",5.90551113902244,1.27507204412757,0.375151936062836,3.39881504413721,0.000676784671858019,0.00405384827515323
"DPEP1","1800",2.02768134072647,1.27468733913154,0.515195031471226,2.47418406868455,0.0133540873861379,0.0451261136340298
"LPO","4025",6.20034275013316,1.2738561107087,0.376158150566768,3.38649078529694,0.000707926538965745,0.00420993772093599
"RNVU1-15","101954267",16.7141180907746,1.27153228230157,0.304779769612062,4.17197074438385,3.01976416478763e-05,0.000325817545093735
"SGK2","10110",236.811377739415,1.27153050469293,0.344488619520001,3.69106679478888,0.000223315479511772,0.00165414174312602
"LINC01561","404216",56.3612525986443,1.2707688712104,0.184963863890553,6.87036291565762,6.4038776491097e-12,7.73608200329514e-10
"UGT8","7368",2927.65789959024,1.27043604777463,0.339515310426986,3.74191092053222,0.000182626255236338,0.00140427875985121
"LINC01554","202299",20.0337803049241,1.27043398654212,0.28878671180478,4.39921206416497,1.08644621595907e-05,0.000138350546214601
"ID3","3399",369.746720369369,1.27013929887747,0.182077952107821,6.97579956372382,3.04136079028835e-12,4.21053523922751e-10
"C1orf162","128346",42.6569946895746,1.26754431027643,0.210208473805918,6.02993917099047,1.6402140416397e-09,8.34455559915821e-08
"TRL-TAA4-1","100189067",3.62609045368851,1.26648305493387,0.512033071720252,2.47343994925744,0.0133819291552705,0.0451762839242665
"LOC112268295","112268295",4.10008820857547,1.26522240108005,0.371282624524644,3.4077070067578,0.000655111963769064,0.00395593606863989
"LOC105378549","105378549",13.5732186460904,1.26356769912557,0.407203411574842,3.10303809646086,0.00191544981497139,0.00948013105565175
"LOC105371855","105371855",4.02346789255064,1.26322200334357,0.390576497314992,3.23424991526004,0.00121962681155956,0.0065803903569711
"SNX31","169166",25.619523382301,1.26142360757283,0.356957936471492,3.53381583287354,0.000409606382491292,0.00270374778383704
"LINC00323","284835",15.2785780602152,1.26119829344776,0.313589838657535,4.02180854726317,5.77529921870488e-05,0.000550068681749888
"LOC105375762","105375762",2.29053115873891,1.26046787161453,0.4830738686865,2.6092652766373,0.00907368714125341,0.0331888617343391
"SLC2A2","6514",12.3646638009287,1.25935348975048,0.47469161997998,2.65299288368224,0.00797815528699641,0.0299662210673794
"LOC105372558","105372558",4.92380677169198,1.25799732418388,0.422803383476834,2.97537194201003,0.0029263350053432,0.0133273900505354
"PPP1R14A","94274",361.520525332407,1.25354955364547,0.344978135219665,3.63370725755494,0.000279377831904716,0.00198753378913933
"HSPA2","3306",3512.33093507256,1.25112040252625,0.290453548825762,4.30747156502045,1.65131316033768e-05,0.000196898956404899
"LOC105375670","105375670",2.63542328921321,1.25083825493872,0.486335036293039,2.57196821449038,0.0101122175381896,0.03614658543755
"HMX1","3166",22.8678544121835,1.24986385482195,0.311345924011887,4.01438964967542,5.95998190354409e-05,0.000563711952231219
"LOC107986010","107986010",14.07589843345,1.24932415121297,0.426305584461129,2.93058359250016,0.0033832595403076,0.014955555876963
"NUPR1","26471",233.432715835222,1.24851113981075,0.202900778838155,6.15330875987734,7.5882866574735e-10,4.37241828617e-08
"TTYH2","94015",2527.95550835708,1.24807075353196,0.278860200869139,4.47561448224606,7.61918588751365e-06,0.000103782798453865
"LOC112267914","112267914",29.994249643113,1.24654480585383,0.452741867281465,2.75332346296763,0.00589935772036041,0.0234654340649169
"MT1A","4489",6.66885729035249,1.24643074125121,0.320834503158875,3.88496476837464,0.00010234472893993,0.00087252367277181
"LOC107985728","107985728",13.2115477492063,1.24618748219778,0.331482352477663,3.75943839206873,0.000170295205467209,0.00132344669365575
"TMEM63A","9725",1699.79859604946,1.24486018185766,0.350481929745253,3.55185268114246,0.000382528966812571,0.00255957363422406
"GALNT6","11226",306.251483926196,1.24376956360114,0.355629786438789,3.49737173608549,0.000469866597494111,0.00301500945496221
"CHN2-AS1","102724484",14.1930971318792,1.24360048043941,0.426404722971257,2.91647914163285,0.00354006392434267,0.0155280415063555
"AEBP1","165",926.352278778947,1.24299314754625,0.280768661663454,4.42710785520705,9.55049845309482e-06,0.000125079947928184
"TARID","100507308",7.67748195780239,1.24278510561947,0.375984551673033,3.30541534243736,0.000948357487390984,0.00532141482523119
"SPSB1","80176",171.343872269545,1.24257213808219,0.212726629668736,5.84116873386823,5.18358688720234e-09,2.20495727307906e-07
"DRC7","84229",16.3946320854894,1.24206458725491,0.361958119098126,3.4315146469147,0.000600220716857573,0.00368808047703059
"TMEM144","55314",4288.58274241572,1.24171456961707,0.330467373314222,3.75744981165325,0.000171653780092887,0.00133268076217028
"CCDC153","283152",8.12418357731789,1.24144826431924,0.382566095878708,3.24505563272089,0.00117427679859389,0.00637971392158459
"ACSM5","54988",155.300565594664,1.24066987740383,0.231866643942143,5.35079067997987,8.75707669816756e-08,2.39362128351488e-06
"LINC01948","102467147",2.10966922017581,1.24015184386147,0.491689242559773,2.5222269200057,0.0116614454686861,0.0405276405694655
"LNCTAM34A","102724571",2.02245824867072,1.24008781508842,0.484705861727041,2.55843370796034,0.0105144865286616,0.0372778758650156
"CFAP73","387885",15.4700990365541,1.23976229215467,0.384111580732598,3.22760977367601,0.00124829134881668,0.00670959280566506
"BNC1","646",2.69218193037214,1.23954625426972,0.46660623035626,2.65651458044893,0.00789530366906852,0.0296980357294801
"TFAP2A","7020",2.20334904215702,1.23880724669702,0.433886810530464,2.85513921288014,0.0043017968110608,0.0181663677452383
"LOC105371356","105371356",2.63917286218081,1.2378470695288,0.433399611644242,2.85613331500836,0.00428835030026443,0.0181169192809443
"ANP32AP1","723972",2.67978606690819,1.23759489040556,0.484042966172643,2.55678726248476,0.0105643803693533,0.0374039077737157
"LRRC63","220416",101.645674670485,1.23754333020957,0.384603323769987,3.21771356024391,0.00129216791235221,0.00690745765277226
"TREM1","54210",8.18129158625586,1.23727632835464,0.477710588601816,2.59001235868762,0.0095972486380604,0.0346702130686565
"FXYD4","53828",9.78507655095877,1.23643251094798,0.380985234423472,3.24535546060996,0.00117304097482145,0.0063741066377585
"LOC112268274","112268274",19.4600443976409,1.23615764670108,0.27582474863013,4.48167777851841,7.40585030945526e-06,0.000101629054597472
"THEMIS2","9473",200.436245786761,1.23566724004883,0.207189605137744,5.96394418159795,2.46220880104477e-09,1.17282352222916e-07
"RBP7","116362",75.9570283721905,1.2350748193444,0.371896164604676,3.32102058825286,0.000896889209889966,0.00507631505047707
